frame_number,x,y,sequence_id,sequence_annotation,number_of_points,still_file,Path,CTsite,CT_serial_number,Folder,xres,yres,Camera_ID
11,975.5663887,954.7761282,15,30,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
12,249.5700541,1179.311077,16,20,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
12,257.0545524,1007.167616,17,30,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
13,2158.117119,1100.723845,18,20,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
13,2143.148123,823.797408,19,40,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
17,2924.767982,1295.933488,20,20,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
17,2924.767982,1053.75881,21,30,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
18,41.09542654,1713.0121,22,20,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
18,68.0037241,1237.632177,23,30,1,NA,NA,OCCL46,B130904560,OCCL46Stills,3264,2448,B13
0,187.1111111,289.7777846,0,Lt,1,b(3)_01.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
0,184.8888889,289.7777778,1,Lt,10,b(3)_01.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
1,183.9999983,282.6666599,1,Lt,10,b(3)_02.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
3,183.111106,274.6666429,1,Lt,10,b(3)_04.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
4,176.8888787,267.5555352,1,Lt,10,b(3)_05.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
6,175.111123,259.5555386,1,Lt,10,b(3)_07.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
7,163.5555556,258.6666667,1,Lt,10,b(3)_08.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
8,161.7777676,252.4444478,1,Lt,10,b(3)_09.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
9,163.5555589,247.1111111,1,Lt,10,b(3)_10.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
10,184.8888889,248.0000068,1,Lt,10,b(3)_11.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
11,212.4444444,248,1,Lt,10,b(3)_12.jpeg,F:\Stills\Catule\OCCL46Stills\,OCCL46,B130904560,OCCL46Stills,720,480,B13
3,1452.933333,2212.266667,0,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
3,1448.4,897.6,1,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
4,537.2,1749.866667,2,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
4,523.6,879.4666667,3,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
5,2722.266667,1731.733333,4,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
5,2695.066667,888.5333333,5,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
6,2540.933333,1441.6,6,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
6,2536.4,838.6666667,7,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
7,2581.733333,1097.066667,8,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
7,2563.6,698.1333333,9,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
9,1199.066667,1450.666667,10,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
9,1217.2,1051.733333,11,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
13,1326.720129,1327.419359,12,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
13,1328.639418,1089.427469,13,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
16,2253.841129,1206.328731,14,10,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
16,2234.331319,816.1325384,15,30,1,NA,NA,OCCL49,,OCCL49Stills,3264,2448,
0,359.5555556,281.7777778,0,Lt,1,PICT0029_01.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
22,481.7777778,278.2222222,1,Lt,1,PICT0067_01.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
22,480,277.3333333,2,Lt,5,PICT0067_01.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
23,487.1111111,279.1111111,2,Lt,5,PICT0067_02.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
25,494.2222222,280,2,Lt,5,PICT0067_04.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
26,499.5555556,280,2,Lt,5,PICT0067_05.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
29,507.5555556,281.7777778,2,Lt,5,PICT0067_08.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
43,523.5555556,386.6666667,3,Lt,1,PICT0068_01.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
64,533.3333333,405.3333333,4,Lt,9,PICT0082_01.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
64,536,424,5,Lt,1,PICT0082_01.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
65,507.5555556,376.8888889,4,Lt,9,PICT0082_02.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
66,507.5555556,369.7777778,4,Lt,9,PICT0082_03.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
67,520,350.222229,4,Lt,9,PICT0082_04.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
68,532.4444444,339.5555556,4,Lt,9,PICT0082_05.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
69,548.4444444,325.3333333,4,Lt,9,PICT0082_06.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
70,536,302.2222222,4,Lt,9,PICT0082_07.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
71,522.6666667,290.6666667,4,Lt,9,PICT0082_08.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
72,520,283.5555556,4,Lt,9,PICT0082_09.jpeg,F:\Stills\Catule\OCCL49Stills\,OCCL49,,OCCL49Stills,720,480,
2,1380.4,1464.266659,0,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
2,1534.533333,861.3333333,1,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
5,1380.4,1500.533333,2,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
5,1607.066667,353.6,3,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
6,1239.866667,1455.2,4,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
6,1416.666667,643.7333333,5,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
8,618.8,1101.6,6,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
8,750.2666667,494.1333333,7,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
9,1779.333333,1273.866667,8,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
9,1870,725.3333333,9,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
10,296.9333333,915.7333333,10,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
10,387.6,489.6,11,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
11,2046.8,1350.933333,12,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
11,2128.4,961.0666667,13,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
12,2196.4,1255.733333,14,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
12,2255.333333,938.4,15,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
13,1063.066667,829.6,16,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
13,1122,553.0666667,17,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
14,510,716.2666667,18,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
14,537.2,480.5333333,19,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
15,1983.333333,906.6666667,20,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
15,2010.533333,661.8666667,21,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
16,1996.933333,1110.666667,22,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
16,2064.933333,838.6666667,23,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
17,2350.533333,1301.066667,24,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
17,2423.066667,979.2,25,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
37,1779.333333,725.3333333,26,20,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
37,1829.2,544,27,40,1,NA,NA,OCCL52,B120102688,OCCL52Stills,3264,2448,B12
0,-12,257.7777778,0,Lt,1,b(10)_01.jpeg,F:\Stills\Catule\OCCL52Stills\,OCCL52,B120102688,OCCL52Stills,720,480,B12
3,1570.8,1554.933333,0,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
3,1566.266667,761.6,1,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
4,2545.466667,1523.2,2,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
4,2577.2,838.6666667,3,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
6,904.4,1350.933333,4,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
6,908.9333333,816,5,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
8,1783.866667,1260.266667,6,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
8,1783.866667,852.2666667,7,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
11,1212.666667,1192.266667,8,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
11,1221.733333,865.8666667,9,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
13,1235.333333,1069.866667,10,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
13,1248.933333,852.2666667,11,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
16,967.8666667,1020,12,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
16,958.8,861.3333333,13,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
18,1321.466667,897.6,14,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
18,1326,757.0666667,15,60,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
29,265.2,1083.466667,16,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
29,337.7333333,525.8666667,17,60,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
55,206.2666667,1219.466667,18,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
55,165.4666667,793.3333333,19,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
56,2831.066667,1110.666667,20,20,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
56,2785.733333,838.6666667,21,40,1,NA,NA,OCCL53,B131200426,OCCL53Stills,3264,2448,B13
0,629.7777778,381.3333333,0,Lt,1,EK000006_01.jpeg,F:\Stills\Catule\OCCL53Stills\,OCCL53,B131200426,OCCL53Stills,720,480,B13
0,628.4444444,387.5555556,1,Lt,2,EK000006_01.jpeg,F:\Stills\Catule\OCCL53Stills\,OCCL53,B131200426,OCCL53Stills,720,480,B13
8,727.1111247,387.5555386,1,Lt,2,EK000006_09.jpeg,F:\Stills\Catule\OCCL53Stills\,OCCL53,B131200426,OCCL53Stills,720,480,B13
0,1557.2,1341.866667,0,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
0,1498.266667,612,1,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
2,1611.6,1260.266667,2,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
2,1575.333333,802.4,3,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
4,2681.466667,1183.2,4,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
4,2654.266667,720.8,5,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
6,677.7333333,1323.733333,6,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
6,646,902.1333333,7,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
8,1588.933333,1133.333333,8,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
8,1548.133333,793.3333333,9,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
10,2640.666667,888.5333333,10,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
10,2627.066667,625.6,11,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
12,840.9333333,974.6666667,12,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
12,809.2,729.8666667,13,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
14,1104.370416,790.8496116,14,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
14,1098.443675,602.6755843,15,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
17,2111.800823,609.426114,16,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
17,2102.261376,475.8738547,17,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
29,1057.016279,363.0718922,18,80,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
29,1062.480361,474.1749035,19,60,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
31,729.8433836,741.8297529,20,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
31,714.4298278,572.2806387,21,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
32,2467.721804,657.0551958,22,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
32,2448.454859,472.0925258,23,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
38,799.2043849,1254.330484,24,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
38,776.0840511,610.8145283,25,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
45,2833.793755,818.8975321,26,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
45,2833.793755,583.8408056,27,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
49,475.5197123,1019.273758,28,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
49,460.1061565,791.9238094,29,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
86,3215.279262,1111.755093,30,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
86,3176.745372,722.5628081,31,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
87,272.8341692,1325.092365,32,20,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
87,255.118614,953.0657059,33,40,1,NA,NA,OCCL58,B101028494,OCCL58Stills,3264,2448,B10
0,57.33333333,307.5555556,0,Lt,1,PICT0006 1.jpeg,F:\Stills\Catule\OCCL58Stills\,OCCL58,B101028494,OCCL58Stills,720,480,B10
0,1718.133333,2221.333333,0,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
0,1670.533333,172.2666667,1,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
3,523.6,2076.266667,2,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
3,550.8,385.3333333,3,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
4,1679.6,1554.933333,4,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
4,1706.8,503.2,5,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
6,727.6,1500.533333,6,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
6,763.8666667,534.9333333,7,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
8,2704.133333,1418.933333,8,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
8,2704.133333,485.0666667,9,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
10,1833.733333,1142.4,10,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
10,1838.266667,630.1333333,11,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
12,655.0666667,1187.733333,12,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
12,659.6,680,13,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
15,2631.6,1106.133333,14,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
15,2622.533333,625.6,15,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
16,3143.866667,970.1333333,16,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
16,3152.933333,657.3333333,17,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
18,727.6,979.2,18,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
18,732.1333333,720.8,19,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
20,215.3333333,1069.866667,20,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
20,224.4,748,21,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
22,2812.933333,933.8666667,22,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
22,2799.333333,639.2,23,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
24,1540.895723,883.5919386,24,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
24,1559.490378,684.3634911,25,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
27,636.9126894,876.6460543,26,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
27,632.9843881,723.4423044,27,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
30,1937.205289,554.4872892,28,60,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
30,1937.205289,431.140968,29,80,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
35,2207.153041,869.5992388,30,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
35,2196.224876,669.249559,31,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
36,3241.685933,1135.517905,32,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
36,3245.328655,556.325194,33,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
38,145.3726989,1117.304298,34,20,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
38,145.3726989,705.6767735,35,40,1,NA,NA,OCCL59,B121000651,OCCL59Stills,3264,2448,B12
0,456.4444444,203.5555556,0,Lt,1,b(4)_01.jpeg,F:\Stills\Catule\OCCL59Stills\,OCCL59,B121000651,OCCL59Stills,720,480,B12
0,451.5555556,201.7777778,1,Lt,4,b(4)_01.jpeg,F:\Stills\Catule\OCCL59Stills\,OCCL59,B121000651,OCCL59Stills,720,480,B12
1,538.6666667,204.4444444,1,Lt,4,b(4)_02.jpeg,F:\Stills\Catule\OCCL59Stills\,OCCL59,B121000651,OCCL59Stills,720,480,B12
2,647.1111111,208.8888889,1,Lt,4,b(4)_03.jpeg,F:\Stills\Catule\OCCL59Stills\,OCCL59,B121000651,OCCL59Stills,720,480,B12
3,733.3333333,207.1111111,1,Lt,4,b(4)_04.jpeg,F:\Stills\Catule\OCCL59Stills\,OCCL59,B121000651,OCCL59Stills,720,480,B12
0,761.6,816,0,40,1,b (100).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
0,782,494.1333333,1,60,1,b (100).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
3,514.5333333,1328.266667,2,20,1,b (103).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
3,519.0666667,557.6,3,40,1,b (103).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
6,3012.4,1133.333333,10,20,1,b (106).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
6,2989.733333,693.6,11,40,1,b (106).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
11,2164.666667,1042.666667,4,20,1,b (111).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
11,2146.533333,797.8666667,5,40,1,b (111).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
17,940.6666667,834.1333333,6,40,1,b (117).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
17,949.7333333,534.9333333,7,60,1,b (117).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
26,614.2666667,1609.333333,8,20,1,b (126).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
26,614.2666667,571.2,9,40,1,b (126).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
28,1593.466667,1301.066667,12,20,1,b (128).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
28,1552.666667,621.0666667,13,40,1,b (128).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
30,1530,1151.466667,14,20,1,b (130).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
30,1520.933333,738.9333333,15,40,1,b (130).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
42,1176.4,1228.533333,16,20,1,b (142).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
42,1162.8,648.2666667,17,40,1,b (142).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
44,1770.266667,1636.533333,18,20,1,b (34).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
44,1747.6,453.3333333,19,30,1,b (34).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
54,2722.266667,1264.8,20,20,1,b (44).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
54,2686,503.2,21,40,1,b (44).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
55,863.6,1296.533333,22,20,1,b (45).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
55,881.7333333,634.6666667,23,40,1,b (45).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
63,2205.466667,1128.8,24,20,1,b (53).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
63,2196.4,738.9333333,25,40,1,b (53).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
66,3066.8,1092.533333,26,20,1,b (56).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
66,3071.333333,711.7333333,27,40,1,b (56).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
67,1848.714265,1072.059475,28,20,1,b (57).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
67,1848.714265,803.4417377,29,40,1,b (57).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
71,3024.934358,998.8000922,30,20,1,b (61).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
71,3016.794426,774.9519777,31,40,1,b (61).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
80,3183.663021,970.3103321,32,20,1,b (70).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
80,3167.383158,783.0919091,33,40,1,b (70).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
83,1181.239887,913.3308121,34,40,1,b (73).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
83,1185.309853,730.1823548,35,60,1,b (73).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
96,502.6054623,944.7372315,36,40,1,b (86).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
96,516.0588808,830.900614,37,60,1,b (86).JPG,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,3264,2448,B13
111,646.652783,297.4906723,38,Da,8,EK000005_02.jpeg,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,720,480,B13
111,647.5793397,301.1968991,39,Da,1,EK000005_02.jpeg,F:\Stills\Catule\OCCL60Stills\,OCCL60,B131000470,OCCL60Stills,720,480,B13
